2018.07.13.18.29,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
07.13.18.29.50.001,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.636460937499999
07.13.18.29.50.126,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.636460937499999
07.13.18.29.50.251,0.0,0.0,0.125,0.0,0.0,0.0,2.2396871945259043,1.7266862170087975,1.807184750733138,1.7930107526881722,0.25,0.0,0.0,0.125,-3.0612903225806445,-2.9059139784946235,-2.8714565004887582,-2.9929618768328448,0.0,0.0,-1.0592375366568914,-0.7882697947214076,0.0,0.0,0.0,0.0,11.93282421875
07.13.18.29.50.376,0.00732421875,0.009521484375,4.875,5.375,4.5,5.5,3.536559139784946,3.550537634408602,3.5225806451612898,3.5225806451612898,3.875,5.625,5.375,4.875,-3.0612903225806445,-3.536559139784946,-3.494623655913978,-3.5225806451612898,5.625,4.25,-4.0152492668621695,-3.6211143695014663,0.0,0.0,0.0,0.0,11.398814208984374
07.13.18.29.50.501,0.087890625,0.08447265625,3.625,2.125,2.625,2.25,-3.21505376344086,-3.21505376344086,-3.1870967741935483,-3.1591397849462366,2.375,1.5,1.5,1.625,2.6559139784946235,3.21505376344086,3.1731182795698927,3.1870967741935483,4.625,4.375,-1.7010752688172044,-1.9574780058651027,0.0,0.0,0.0,0.0,11.46792138671875
07.13.18.29.50.626,0.01025390625,0.019287109375,6.5,7.75,7.125,7.875,-3.1731182795698927,-3.1591397849462366,-3.075268817204301,-3.1311827956989244,5.125,7.125,7.0,6.375,2.6978494623655913,3.1311827956989244,3.0612903225806445,3.089247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66896044921875
07.13.18.29.50.751,-0.06103515625,-0.0556640625,1.5,0.25,0.375,0.125,1.466275659824047,1.466275659824047,1.460410557184751,1.4545454545454546,0.75,0.125,0.125,0.25,-4.7612903225806456,-2.183675464320626,-2.1488758553274683,-2.263636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.184123046875
07.13.18.29.50.876,-0.036865234375,-0.040283203125,4.375,5.125,4.375,5.5,3.7023460410557187,2.7370478983382207,3.0181818181818185,3.2,4.5,5.25,5.375,4.375,-3.4099706744868037,-3.3491202346041056,-3.899364613880743,-3.9309384164222876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.342271972656249
07.13.18.29.51.002,0.06591796875,0.06787109375,9.25,13.75,11.5,13.75,6.139296187683285,5.8960410557184755,5.963440860215054,5.953079178885631,8.625,2.375,2.25,1.875,-1.5303030303030305,-2.978739002932551,-1.9730205278592376,-2.090420332355816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86480419921875
07.13.18.29.51.126,0.156005859375,0.126953125,9.0,17.625,15.375,16.375,-3.26217008797654,5.257331378299121,5.681085043988269,5.7087976539589445,17.5,13.5,13.25,12.75,-6.946529814271749,-6.660606060606062,-7.547653958944283,-7.738416422287391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589462646484375
07.13.18.29.51.251,0.262939453125,0.255615234375,4.625,6.125,5.125,5.5,2.966862170087977,3.3096774193548386,3.2428152492668616,3.259530791788856,14.25,33.25,30.25,25.875,-7.00273704789834,-7.835777126099709,-7.5092864125122185,-7.694868035190615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14123291015625
07.13.18.29.51.376,0.287841796875,0.42529296875,13.75,0.0,0.25,0.0,-5.589882697947214,-1.5580645161290323,-1.5929618768328444,-1.7571847507331377,11.125,18.625,18.375,16.875,-5.3634408602150545,-6.390713587487781,-6.353372434017595,-6.403519061583578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707742431640625
07.13.18.29.51.501,0.109619140625,0.4384765625,8.25,9.125,8.125,9.125,-2.309384164222874,-2.866177908113392,-2.7483870967741937,-2.813587487781036,10.625,3.75,3.5,2.875,-2.742913000977517,-3.5771260997067444,-3.5102639296187683,-3.543695014662757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,11.64383056640625
07.13.18.29.51.626,-0.023681640625,0.34375,1.75,3.625,3.375,3.625,0.0,-1.9222873900293254,-1.8195503421309875,-1.7307917888563051,7.875,0.0,0.0,0.125,-0.6318670576735094,-0.7610948191593352,-0.7511241446725317,-0.7577712609970675,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.0,11.9579541015625
07.13.18.29.51.751,-0.020751953125,0.15869140625,1.75,2.375,2.375,2.5,-1.5430596285434997,-1.6401759530791788,-1.6401759530791788,-1.6401759530791788,5.25,1.125,1.25,1.25,2.8834310850439886,2.014222873900293,1.326099706744868,1.3372434017595307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93282421875
07.13.18.29.51.877,-0.04931640625,0.045166015625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.25,1.375,1.375,1.0724340175953082,1.3466275659824047,1.324731182795699,1.3411534701857282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.353749755859374
07.13.18.29.52.001,-0.023193359375,-0.03759765625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.328619873046875
07.13.18.29.52.127,-0.021484375,-0.030029296875,0.5,0.25,0.375,0.125,1.3685239491691104,1.6984359726295208,1.691642228739003,1.3575757575757577,0.0,0.5,0.25,0.5,-1.3333333333333335,-1.4173998044965785,-1.4003910068426197,-1.4117302052785925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19668798828125
07.13.18.29.52.251,0.005615234375,0.0087890625,2.5,2.625,2.375,2.625,3.06158357771261,2.6942815249266863,2.766764418377322,2.838709677419355,2.375,2.375,3.125,3.0,-0.7183284457478006,-2.6823069403714563,-2.638514173998045,-1.9915933528836756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.587288330078124
07.13.18.29.52.376,0.0654296875,0.061279296875,5.0,6.375,5.625,6.875,-0.8986803519061585,4.3521016617790815,4.313587487781036,4.188269794721408,3.25,7.5,7.375,7.125,-3.6321114369501473,-3.9544477028348,-3.9194525904203323,-3.9654936461388077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16636279296875
07.13.18.29.52.502,0.158935546875,0.163330078125,5.75,11.125,9.25,10.75,5.3920821114369515,5.238758553274683,5.1782991202346045,5.156989247311828,4.125,7.25,6.875,6.625,-3.850439882697947,-4.423069403714565,-4.344086021505376,-4.363831867057674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99045361328125
07.13.18.29.52.626,0.24169921875,0.24658203125,7.75,6.875,6.375,5.75,5.97859237536657,5.951661779081134,5.870869990224829,6.03069403714565,5.0,3.5,3.0,3.125,3.5195503421309873,-4.072727272727272,-4.0,-4.104594330400782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197775146484375
07.13.18.29.52.751,0.321044921875,0.288818359375,7.75,10.75,8.75,10.5,6.596969696969698,6.18279569892473,5.996480938416422,5.679472140762463,6.875,8.5,8.375,7.625,-4.778103616813294,-5.24076246334311,-5.122727272727274,-5.268817204301076,1.0,0.0,-3.3563049853372435,-0.8602150537634409,0.0,0.0,0.0,0.0,10.582093017578124
07.13.18.29.52.877,0.3671875,0.34619140625,9.25,12.375,10.75,10.875,7.646969696969698,6.2791788856304995,6.128299120234604,6.159726295210167,6.75,9.375,9.125,8.375,5.311045943304008,-5.521114369501467,-5.383773216031281,-5.388367546432062,70.0,3.25,-7.689149560117302,-3.3235581622678394,0.0,0.0,0.0,0.0,9.18110205078125
07.13.18.29.53.001,0.412353515625,0.390869140625,12.75,16.75,13.375,15.25,7.314173998044966,7.041837732160313,6.84731182795699,6.886217008797654,8.5,7.25,7.25,6.375,-5.13802541544477,-5.639687194525905,-5.453763440860215,-5.545307917888564,67.0,11.5,-7.284457478005867,-5.337243401759532,0.0,0.0,0.0,0.0,9.250209228515624
07.13.18.29.53.126,0.454345703125,0.41650390625,12.25,13.75,11.375,12.875,6.286217008797653,6.16603128054741,5.995698924731183,6.047067448680353,6.75,6.125,5.75,5.375,6.168035190615837,-4.225317693059629,-4.136363636363637,-4.151026392961877,51.0,22.125,-7.284457478005867,-7.294232649071359,0.0,0.0,2.125,2.0,8.106799560546875
07.13.18.29.53.251,0.48046875,0.42578125,11.75,4.625,4.5,4.25,4.732160312805474,4.410557184750734,4.249755620723363,4.318670576735093,12.625,1.0,1.0,1.125,6.318475073313784,-2.015151515151515,-1.9727272727272729,-1.9408602150537635,42.875,39.375,-7.779081133919844,-7.913978494623656,4.125,0.0,2.25,2.125,10.46272607421875
07.13.18.29.53.377,0.456298828125,0.341796875,10.375,0.0,0.0,0.0,2.1445747800586514,1.0319648093841642,1.9838709677419355,2.0539589442815247,8.875,0.0,0.0,0.0,6.299120234604105,-1.3658357771260998,-1.346041055718475,-1.2848973607038126,7.75,34.75,-2.724535679374389,-7.04809384164223,0.0,0.0,0.0,0.0,11.74435009765625
07.13.18.29.53.502,0.317626953125,0.2451171875,12.375,0.0,0.0,0.0,0.8615835777126101,0.0,0.0,0.0,7.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,20.625,0.0,-5.075268817204301,0.0,0.0,0.0,0.0,11.788327392578125
07.13.18.29.53.626,0.19921875,0.142822265625,3.25,0.0,0.0,0.0,0.8142717497556207,0.7891984359726295,0.7859237536656891,0.7793743890518084,2.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,9.25,0.0,-2.6760508308895408,0.0,0.0,0.0,0.0,11.92025927734375
07.13.18.29.53.751,0.11376953125,0.0712890625,2.25,1.0,1.25,1.125,2.732746823069404,2.732746823069404,2.721407624633431,2.698729227761486,1.875,1.375,1.375,1.375,-2.392570869990225,-2.732746823069404,-2.6873900293255133,-2.732746823069404,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,11.876281982421874
07.13.18.29.53.877,0.105712890625,0.097412109375,3.75,3.25,3.0,3.125,2.732746823069404,2.766764418377322,2.7440860215053764,2.732746823069404,2.875,3.125,3.125,3.0,-2.3812316715542523,-2.755425219941349,-2.7100684261974584,-2.7440860215053764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.499333740234375
07.13.18.29.54.001,0.08203125,0.063720703125,4.625,4.0,3.625,4.0,2.6533724340175953,2.6193548387096777,2.6080156402737047,2.5853372434017596,4.375,4.875,4.875,4.75,-2.1884652981427175,-2.63069403714565,-2.5626588465298146,-2.573998044965787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53074609375
07.13.18.29.54.126,0.06640625,0.040283203125,5.25,4.875,4.125,4.875,2.6080156402737047,2.6193548387096777,2.6080156402737047,2.5853372434017596,4.875,5.25,5.625,5.25,-2.256500488758553,-2.6080156402737047,-2.5853372434017596,-2.5966764418377317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.298294677734374
07.13.18.29.54.251,0.0166015625,0.00634765625,9.125,8.0,7.0,8.5,3.047311827956989,3.229032258064516,3.21505376344086,3.1870967741935483,6.75,7.875,7.75,7.125,-2.5301075268817206,-3.117204301075269,-3.0333333333333337,-3.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9527587890625
07.13.18.29.54.377,0.013916015625,0.01708984375,0.875,2.25,2.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375,7.5,0.0,0.0,12.0584736328125
07.13.18.29.54.501,-0.0341796875,-0.031005859375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,3.5,0.0,0.0,12.165275634765624
07.13.18.29.54.626,-0.00927734375,-0.008544921875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,0.0,0.0,0.0,12.19668798828125
07.13.18.29.54.751,-7.32421875E-4,-4.8828125E-4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22181787109375
07.13.18.29.54.877,0.00439453125,7.32421875E-4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.360032226562499
07.13.18.29.55.001,0.0,-4.8828125E-4,0.625,0.25,0.25,0.125,-1.759530791788856,-1.759530791788856,-1.7524926686217008,-1.7454545454545454,0.0,0.0,0.125,0.25,1.2795698924731183,1.4540566959921797,1.4366080156402736,1.4482404692082111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14642822265625
07.13.18.29.55.126,-0.024658203125,-0.01171875,3.625,2.75,2.5,3.125,-3.6337732160312806,-2.885630498533725,-2.7548387096774194,-3.028592375366569,2.25,2.625,2.5,2.625,0.0,2.730205278592375,1.738709677419355,1.8484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.782044921875
07.13.18.29.55.251,-0.08935546875,-0.09130859375,4.75,8.375,7.875,9.0,0.737047898338221,-4.196236559139785,-4.027565982404692,-3.9242424242424248,4.375,8.5,8.375,8.375,3.861045943304008,4.311827956989247,4.272629521016618,4.311827956989247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9527587890625
07.13.18.29.55.377,-0.17138671875,-0.159423828125,5.5,9.0,8.0,9.125,-4.93763440860215,-4.763343108504399,-4.762756598240469,-4.805376344086022,4.0,9.0,8.875,8.5,3.863636363636364,4.590664711632454,4.466031280547409,4.56989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0281484375
07.13.18.29.55.501,-0.267822265625,-0.258544921875,5.375,6.875,6.25,6.875,-4.871945259042033,-4.70909090909091,-4.709481915933529,-4.624242424242425,4.75,6.625,6.375,6.5,4.127272727272728,4.903910068426198,4.770772238514174,4.881720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86480419921875
07.13.18.29.55.626,-0.3115234375,-0.30078125,7.625,5.75,5.375,6.0,5.9644183773216035,-5.224731182795699,-5.201612903225806,-5.155376344086021,5.5,7.125,7.0,6.625,4.813049853372434,4.596774193548387,4.555913978494624,5.42355816226784,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,11.19149267578125
07.13.18.29.55.751,-0.34619140625,-0.345947265625,8.5,7.875,7.375,8.375,6.393743890518084,-5.558651026392962,-5.433186705767351,-5.274193548387097,7.0,9.375,9.5,7.625,-5.996480938416423,6.299804496578691,6.102052785923755,6.156891495601172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4302265625
07.13.18.29.55.876,-0.3759765625,-0.390625,12.0,8.25,7.125,8.375,-6.22952101661779,-5.895796676441838,-5.840175953079179,-5.8679863147605085,10.375,10.5,9.5,9.0,5.330205278592375,5.480742913000977,5.378299120234604,5.53841642228739,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.125,9.872173828125
07.13.18.29.56.002,-0.416259765625,-0.418212890625,12.0,5.5,4.875,5.5,8.482600195503421,-4.434799608993158,-4.321114369501466,-4.259188660801564,9.125,4.5,4.375,4.125,3.9281524926686218,4.424340175953079,4.341642228739003,4.403665689149561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89512939453125
07.13.18.29.56.126,-0.396728515625,-0.411865234375,1.875,1.125,1.0,1.0,11.067057673509288,-3.059726295210166,-3.01080156402737,-2.8574780058651026,9.0,0.25,0.375,0.625,-8.334310850439884,2.3607038123167157,2.340175953079179,2.3504398826979473,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.375,11.92025927734375
07.13.18.29.56.251,-0.336181640625,-0.3291015625,15.125,0.0,0.0,0.0,6.935972629521017,-1.326490713587488,-1.3377321603128054,-1.3321114369501468,8.375,0.0,0.0,0.0,1.101661779081134,1.3433528836754642,1.3208699902248289,1.3377321603128054,19.5,1.0,4.96871945259042,2.859237536656891,0.0,0.0,2.375,2.125,11.581005859374999
07.13.18.29.56.377,-0.216064453125,-0.216064453125,7.0,0.0,0.0,0.0,-1.02297165200391,-1.0541055718475074,-1.0496578690127079,-1.0407624633431085,3.875,0.0,0.0,0.0,-3.7935483870967746,0.5791788856304986,0.5556207233626589,0.0,13.125,8.5,4.96871945259042,5.26099706744868,0.0,0.0,0.0,0.0,11.335989501953124
07.13.18.29.56.501,-0.15234375,-0.166259765625,2.5,0.0,0.0,0.0,2.698973607038123,-0.7891984359726295,-0.7859237536656891,-0.7826490713587487,1.625,0.0,0.0,0.125,-2.373020527859237,0.0,0.0,0.0,8.625,6.875,5.193548387096774,5.350928641251222,0.0,0.0,0.0,0.0,11.876281982421874
07.13.18.29.56.626,-0.095458984375,-0.095947265625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,7.125,6.25,5.305962854349952,5.350928641251222,0.0,0.0,0.0,0.0,12.03334375
07.13.18.29.56.751,-0.053466796875,-0.053466796875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,6.375,5.350928641251222,5.418377321603129,0.0,0.0,0.0,0.0,12.02077880859375
07.13.18.29.56.877,-0.017333984375,-0.017822265625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,12.353749755859374
07.13.18.29.57.001,-0.005615234375,-0.006591796875,0.125,0.0,0.0,0.0,-1.0178396871945259,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.360032226562499
07.13.18.29.57.126,0.01220703125,0.011474609375,0.375,0.0,0.0,0.0,1.282991202346041,1.272727272727273,1.277859237536657,1.2573313782991202,0.125,0.25,0.375,0.375,1.7924242424242425,1.8181818181818183,1.7888563049853374,1.9195014662756598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083603515624999
07.13.18.29.57.251,0.009765625,-0.0244140625,4.25,2.0,2.25,2.375,3.1803519061583576,3.1151515151515152,3.1025904203323558,3.0774682306940373,4.875,4.25,5.625,5.625,3.180645161290322,3.8666666666666667,3.8043010752688176,3.8510752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.034430908203124
07.13.18.29.57.376,0.049072265625,-0.0771484375,6.625,6.125,4.0,4.5,3.565982404692082,3.567839687194526,3.5362658846529813,3.520478983382209,3.375,6.875,7.0,6.625,2.592375366568915,3.2428152492668625,3.1432551319648097,3.171700879765396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76947998046875
